sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,rank
derivatives,0.2785056245268294,-0.2640801403497985,27.555646486580606,1.0000000000000004,0.0,0.8075992354534731,-13.862090500234316,137.47687571535977,197
paal_ecosystem,0.4913716226052261,-0.2651701750113777,38.32127249244603,4.5,0.0,1.0,-16.615377604250302,23.005429874696297,198
poolz_finance_portfolio,0.3418459881000064,-0.2741662046973785,44.73564098223204,1.7948321539720523e-15,0.0,1.0,-12.006841431285904,28.908143892940785,199
shima_capital,0.320626925109029,-0.2837310153312484,32.80492559208313,1.0,0.0,1.0,-29.765720897265645,18.209461905991297,200
polygon_ventures_portfolio,0.3302039030738777,-0.2854714464027292,34.774492719783254,0.9999999999999998,0.0,1.0,-35.70274601657169,31.8430992266742,201
zero_knowledge_proofs,0.5557816411716138,-0.2890895498566206,56.978336849141634,0.9999999999999994,1.0,1.0,-24.10765694730338,19.55001396507755,202
internet_computer_ecosystem,0.2219721976946833,-0.300201675235015,9.05770603392308,0.9999999999999998,0.45,0.549832136780214,-34.24572622222459,28.372829972817748,203
ai_agent_launchpad,0.2998565230031913,-0.3038743443259944,8.675365961749863,4.0,0.2,0.5276790920401557,-20.477863332081352,26.666617651077427,204
polkastarter,0.3135151438958926,-0.3058553642075589,34.19688381402706,0.7268959590149582,0.0,1.0,-20.47100087302356,16.556786083744953,205
social_money,0.2654310137636112,-0.3061238237903266,26.887398593171696,0.4393398282201786,0.0,1.0,-40.62582861348959,30.124079776546857,206
defai,0.4675256748470429,-0.3094785045623572,30.90576217111415,5.0,0.0,1.0,-25.255821815726232,22.97417075772105,207
restaking,0.3077019194414448,-0.3144511844737029,31.061899552217007,1.0000000000000002,0.0,1.0,-27.7302773997118,19.89236609149812,208
ai_agents,0.4840377093426545,-0.3306733024802506,17.914927158380948,5.4,0.65,0.8636079520080046,-1.1345007068872317,36.21259785996175,209
virtuals_protocol_ecosystem,0.1811241573380931,-0.377311937586324,8.466721024162627,0.9999999999999998,0.25,0.5455134091180229,-32.5262821937342,24.05022167179232,210
social_token,0.3561930512006052,-0.3859495025503464,68.38895774917395,6.002649079235544e-18,0.0,1.0,-49.97930818516828,34.82186951417832,211
