sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
tezos_ecosystem,0.4169974041298961,-0.0779097938959887,6.528620820504801,1.0,1.0,1.0,-12.682370285281143,14.670957851904516,-0.0126235856909407,56,Tier 4
metisdao_ecosystem,0.275231610125752,-0.2131223125375378,20.036347935390463,1.25,0.0,0.9322019079506838,-18.827251497970803,26.092833714467485,-0.012758833183633161,57,Tier 4
music,0.2587159308306839,-0.2407923350324862,22.6681373268482,0.5151024040354493,0.0,1.0,inf,,-0.014110961764004198,58,Tier 4
osmosis_ecosystem,0.2635299779398324,-0.2172672311148209,20.179379336901693,0.9999999999999996,0.0,0.9196362907019326,-20.02294540335928,28.107960919098808,-0.01547343774580398,59,Tier 4
bounce_launchpad,0.2254486324911122,-0.1882641563027525,17.16458133627737,2.0040567272189624e-49,0.0,1.0,-14.11790658278276,25.95069192165892,-0.016618342939978825,60,Tier 4
metaverse,0.4302986806968694,-0.2217938551513163,20.17066849352305,7.999999999999998,0.0,1.0,-29.36735968675167,33.18874649873082,-0.020087170216085803,61,Tier 4
communications_&_social_media,0.5582464470777094,-0.1873251889647471,16.609604075166853,6.5,1.0,0.8524865670127599,-12.158355862723862,29.859386646700703,-0.021229148213078558,62,Tier 4
identity,0.272252684238028,-0.2324330722267861,21.102865998241302,0.9999999999999996,0.0,1.0,-20.63834718862772,28.79612039647545,-0.02140441224437309,63,Tier 4
analytics,0.2632424816856796,-0.2682047411227873,24.517983712222765,0.9999999999999998,0.0,0.8144024950101532,inf,,-0.02302490400055965,64,Tier 4
logistics,0.3561880433076155,-0.1829938244908855,15.989379146092102,0.4031702559560061,1.0,0.6864064830131762,-12.238296357920198,21.92073044805425,-0.023100033029964495,65,Tier 4
tron_ecosystem,0.3054924387581514,-0.0888364149755283,5.871785380803949,0.9342026673364828,0.45,0.8383114771482918,inf,13.302831684489806,-0.03011856116748881,66,Tier 4
trustswap_launchpad,0.2422031324204237,-0.2042145370921524,17.3992734948333,0.5188056959079843,0.0,1.0,4.053060548458087,24.759588094155216,-0.03022180214381942,67,Tier 4
shima_capital,0.302630849806682,-0.3361078329530266,30.572479020826883,1.2,0.0,0.9170817749799512,-30.23221208280691,28.877175750708595,-0.030383042744757782,68,Tier 4
injective_ecosystem,0.4191412658583334,-0.2402093846488794,20.73997859808288,6.999999999999998,0.0,0.9053742201164166,-26.07089268827813,32.99338102994448,-0.03280959866805058,69,Tier 4
play_to_earn,0.2862640851988982,-0.2316635556415169,19.86754399302057,1.5000000000000009,0.0,1.0,-31.22664655918006,28.148538389532728,-0.03298811571131122,70,Tier 4
winklevoss_capital_portfolio,0.4026835156799482,-0.0676179516232303,3.415091794235508,6.0,0.0,0.8447369840026375,7.793814497236286,28.876152425451977,-0.03346703368087522,71,Tier 4
terra_ecosystem,0.2155021540896515,-0.2244031289531291,19.006861805094204,2.0040567272189643e-49,0.0,0.9170817749799524,-2.641043115460516,31.054878727777567,-0.03433451090218709,72,Tier 4
exnetwork_capital_portfolio,0.4195079725021816,-0.2054362535582206,17.084855721665388,6.149999999999999,0.0,1.0,-18.070493075800066,26.612845134520747,-0.03458769634156672,73,Tier 4
animal_memes,0.2043981503205008,-0.0991796276071222,6.2534587182622,1.8200501869514158e-16,0.0,0.9196362907019336,inf,17.64809323147839,-0.0366450404245002,74,Tier 4
