theme,ticker,ticker_clean,confidence,tier,combined_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,sector,action
ethereum_ecosystem,LEO-USD,LEO,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
ethereum_ecosystem,SHIB-USD,SHIB,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
ethereum_ecosystem,ETH-USD,ETH,high,Tier 3,0.067675,-0.103019,17.0693,2.0,0.0,1.0,1.38,18.41,Ecosystem,RESEARCH
spartan_group,PENDLE-USD,PENDLE,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
spartan_group,BEAM-USD,BEAM,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
spartan_group,BAND-USD,BAND,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
spartan_group,SNX-USD,SNX,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
spartan_group,1INCH-USD,1INCH,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
spartan_group,DOT-USD,DOT,high,Tier 3,0.066759,-0.182634,24.9392,2.2,0.0,1.0,-16.78,21.67,Other,RESEARCH
defi,XLM-USD,XLM,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
defi,DOT-USD,DOT,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
defi,LINK-USD,LINK,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
defi,DAI-USD,DAI,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
defi,AAVE-USD,AAVE,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
