sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
winklevoss_capital_portfolio,0.4032469770107466,-0.1657334803330721,11.918390284070556,5.999999999999998,0.0,0.9561899787234652,-15.357998171311529,23.511558844402472,-0.04654957749236653,163,Tier 4
huobi_capital_portfolio,0.4026837042836072,-0.1696003755731509,12.113666168822004,8.399999999999997,0.0,0.9561899787234648,-1.4975288228123864,18.28127555171148,-0.04846371388493087,164,Tier 4
moonriver_ecosystem,0.4017893900148235,-0.1727164014144235,12.177036848688156,4.999999999999998,0.0,0.9561899787234645,-8.122075188709688,20.486900245556807,-0.050946032927541934,165,Tier 4
gaming,0.4252032902745589,-0.2601579939458821,20.89844961573117,6.999999999999998,0.0,1.0,-17.132251903691294,22.511263728445947,-0.051173497788570416,166,Tier 4
depin,0.3198049935970402,-0.1454832743533688,9.259533347720438,3.000000000000001,0.0,0.9672965201814474,inf,22.028431586040032,-0.05288794087616441,167,Tier 4
tourism,0.3424983239044181,-0.2542244506258953,20.12271055021221,3.0,0.0,1.0,-21.38826740348939,32.35115234490161,-0.052997345123773215,168,Tier 4
cms_holdings_portfolio,0.4007477803259914,-0.1749016802716298,12.135481439103993,8.999999999999996,0.0,0.9561899787234648,-5.876544984443159,19.818619108813174,-0.05354686588058988,169,Tier 4
alleged_sec_securities,0.3813834927724105,-0.1781318676622396,12.39649894714348,8.0,0.0,0.7615888385442564,-10.916000140738442,19.432754722179908,-0.054166878190804804,170,Tier 4
arrington_xrp_capital_portfolio,0.4104689834128768,-0.2092358378258733,15.503290602816293,6.95,0.0,1.0,-8.044307280676982,23.592385443589237,-0.05420293179771038,171,Tier 4
ai_&_big_data,0.416437650684262,-0.2349413021271228,18.06078374017421,6.999999999999998,0.0,1.0,-21.88094197475901,32.18015613138212,-0.054333464725380726,172,Tier 4
dao,0.2424705934914804,-0.1744503162611748,11.569607577099804,0.9999999999999992,0.0,1.0,-10.90597803064958,18.78731881750959,-0.05875424049017676,173,Tier 4
made_in_america,0.3176373525858162,-0.1327428151753881,7.064168079216844,3.000000000000001,0.0,0.9944098300562508,-0.809771222270058,18.466061449258216,-0.06210113438321967,174,Tier 4
gambling,0.2033027176777135,-0.0950152312826003,3.207350090130162,0.1741669750802301,0.15,0.7414303072312809,5.177078902879653,10.295465966244542,-0.06294173038129867,175,Tier 4
fabric_ventures_portfolio,0.2372154504048504,-0.1842499160802559,12.113931151496642,0.9999999999999994,0.0,0.9561899787234646,7.10412637046544,24.89157412383666,-0.06311060456528948,176,Tier 4
dcg_portfolio,0.3964690069193672,-0.183602198302805,11.91865509373486,5.0,0.0,0.9561899787234652,-11.29541601888116,21.855268155102888,-0.06441564736545641,177,Tier 4
mvb,0.414469057387001,-0.2552612190494711,18.55873995945157,5.0,0.0,1.0,-27.786030414104346,20.91680477277622,-0.06967381945495535,178,Tier 4
circle_ventures_portfolio,0.3712077383991384,-0.2447400430162588,17.463816160647973,4.0,0.0,1.0,-2.2009252557551178,38.80250247477819,-0.07010188140977908,179,Tier 4
placeholder_ventures_portfolio,0.2542228787493373,-0.1894256764247777,11.91319664698039,1.4952483612456813,0.0,0.9561899787234648,-14.382083444012943,17.48854233803864,-0.0702937099549738,180,Tier 4
celo_ecosystem,0.2226255126693301,-0.1600092518302797,8.943333106296505,0.6879560442877921,0.0,1.0,-3.4981100053189524,16.443783035959235,-0.07057592076731464,181,Tier 4
communications_&_social_media,0.4122354166581447,-0.1767902113827029,10.54623535793941,4.25,0.45,0.7826321518601118,-9.192059520035045,19.840167826978515,-0.07132785780330879,182,Tier 4
three_arrows_capital_portfolio,0.3941462334900925,-0.1934640418772339,12.131176425614154,8.0,0.0,0.9561899787234652,-6.087873035407794,22.156878630090645,-0.07215227762109236,183,Tier 4
data_availability,0.207428662089082,-0.2359320028930747,16.30606367691145,1.1938033330962798e-15,0.0,1.0,-17.978679489034242,23.025408120533093,-0.0728713661239602,184,Tier 4
e-commerce,0.205740348651171,-0.1423815115427627,6.91752057249836,0.3233372160987404,0.0,1.0,-2.012975645676671,22.918706822417832,-0.07320630581777911,185,Tier 4
distributed_computing,0.3496392916182473,-0.1641562384526884,9.068903903805976,3.999999999999999,0.0,0.9561899787234648,inf,23.022588380539485,-0.07346719941462863,186,Tier 4
governance,0.3952517196423122,-0.1900510348372239,11.247300494166891,7.999999999999997,0.0,1.0,-15.003468868021312,21.04899512860884,-0.077578029895555,187,Tier 4
celsius_bankruptcy_estate,0.3635499829434948,-0.1885271494710313,10.794233399109284,4.999999999999998,0.0,0.7004345055994698,-14.588907668392498,17.72779858274985,-0.08058481547993845,188,Tier 4
1confirmation_portfolio,0.3112619083514868,-0.2022142832757814,12.114726148397212,2.999999999999999,0.0,0.9561899787234648,-11.288258590390704,20.460743367879687,-0.08106702179180927,189,Tier 4
standard_crypto_portfolio,0.3268000064509072,-0.1460281372426009,6.454543661749217,3.45,0.0,1.0,-7.9936933401253105,18.069525176702943,-0.0814827006251087,190,Tier 4
olympus_pro_ecosystem,0.3486108211891496,-0.1524069305572152,6.99037974394726,4.0,0.0,1.0,-12.434298505377628,21.78371166559017,-0.08250313311774259,191,Tier 4
decentralized_exchange_dex_token,0.3848354135239508,-0.134372118872364,5.0020300427543685,6.999999999999998,0.0,0.9775563037022984,-6.109543597824512,83.43137144612261,-0.08435181844482031,192,Tier 4
paradigm_portfolio,0.3887604652371543,-0.2105717898194309,12.115754711801507,7.0,0.0,0.9561899787234648,-11.746381226431486,17.463516359892314,-0.08941424270141582,193,Tier 4
desci,0.2932150855895969,-0.1440363313867653,5.275976695468119,2.0,0.35,0.7688847402239456,-6.385700389835749,20.96946765297693,-0.09127656443208412,194,Tier 4
boostvc_portfolio,0.3871387170316377,-0.2114312174043024,11.841132846843069,7.999999999999998,0.0,0.9561899787234652,-11.794872062366538,19.227313134505938,-0.09301988893587172,195,Tier 4
iot,0.3636179507502708,-0.1842416097682094,8.917642422333737,4.450000000000001,0.0,1.0,-12.242768573424936,19.161838253902165,-0.09506518554487205,196,Tier 4
egirl_capital_portfolio,0.4127098247699068,-0.1252904058485558,2.748800063105457,4.999999999999999,0.45,0.6480647327826368,-14.085691940157927,19.383211986777457,-0.09780240521750123,197,Tier 4
binance_launchpad,0.3682769652163802,-0.1929738321246526,9.50221137388951,7.0,0.0,0.8273204429788692,inf,23.57592505026235,-0.0979517183857575,198,Tier 4
storage,0.2062908926484642,-0.1992726679420919,10.06889119378145,1.0000000000000004,0.0,0.7995582920784842,inf,20.545782227255195,-0.09858375600427739,199,Tier 4
hashkey_capital_portfolio,0.3856255530117018,-0.2091599296608248,10.979023906203915,5.023461081018285,0.0,0.9775563037022992,-7.006220582967478,23.83163289682954,-0.09936969059878566,200,Tier 4
scaling,0.1918390283204517,-0.2140839218500359,8.805818309525495,0.9999999999999996,0.05,0.68752825291385,-17.33586510940212,16.648702990552597,-0.12602573875478096,201,Tier 4
logistics,0.1751963624633287,-0.1792891206087003,4.717572714551625,0.1007925639890019,0.2,0.7476121067941645,3.5073319061830475,19.488700214428867,-0.13211339346318407,202,Tier 4
real_world_assets_protocols,0.3404166810424711,-0.1629512878714649,2.6596793065926425,0.698728841111124,1.0,1.0,-5.031908413216583,17.629893652852566,-0.13635449480553846,203,Tier 4
prediction_markets,0.1939939435603561,-0.19076128279036,4.044903372659533,1.1043209240197895,0.0,0.908218069030496,-13.35794312093867,19.29385397810719,-0.15031224906376467,204,Tier 4
ai_agents,0.4840377093426545,-0.3306733024802506,17.914927158380948,5.4,0.65,0.8636079520080046,-1.1345007068872317,36.21259785996175,-0.15152403089644115,205,Tier 4
protocol-owned_liquidity,0.2003637821254827,-0.1799387454432155,1.8471772613724884,6.859628293624756e-17,0.5,0.7355020201027349,-12.081248523810222,16.72409505055895,-0.16146697282949063,206,Tier 4
robotics,0.2451366700353379,-0.2473441037335747,8.264701287320909,2.012270369802084,0.0,1.0,-17.030599168905137,18.78770048838105,-0.1646970908603656,207,Tier 4
dao_maker,0.1668036299271618,-0.2435921449089756,6.505428383345238,0.3351143903011706,0.0,0.9672965201814476,-19.370392302756866,17.837914482340256,-0.17853786107552322,208,Tier 4
internet_computer_ecosystem,0.2219721976946833,-0.300201675235015,9.05770603392308,0.9999999999999998,0.45,0.549832136780214,-34.24572622222459,28.372829972817748,-0.2096246148957842,209,Tier 4
ai_agent_launchpad,0.2998565230031913,-0.3038743443259944,8.675365961749863,4.0,0.2,0.5276790920401557,-20.477863332081352,26.666617651077427,-0.21712068470849577,210,Tier 4
virtuals_protocol_ecosystem,0.1811241573380931,-0.377311937586324,8.466721024162627,0.9999999999999998,0.25,0.5455134091180229,-32.5262821937342,24.05022167179232,-0.2926447273446977,211,Tier 4
